user_id,item_id,category_id,event_type,timestamp
1000349,906282,634390,view,1511913055
1000349,1545024,1216617,view,1511915313
1000349,3011543,2926020,view,1511915409
1000349,1545024,1216617,view,1511915456
1000349,1563470,634390,view,1511925403
1000349,3011543,2926020,view,1511925427
1000349,906282,634390,view,1511925487
1000349,1545024,1216617,view,1511925507
1000349,906282,634390,view,1511925714
1000349,2731813,1216617,view,1511925814
1000349,1545024,1216617,view,1511925855
1000349,906282,634390,view,1511925865
1000349,2988198,4321796,view,1511925882
1000349,4350284,4069500,view,1511925916
1000349,1545024,1216617,view,1511925986
1000349,4266818,4719814,view,1511926140
1000349,1545024,1216617,view,1511926597
1000349,1187564,634390,view,1511926713
1000349,1563470,634390,view,1511926716
1000349,3011543,2926020,view,1511926725
1000349,1545024,1216617,view,1511926978
1000349,4350284,4069500,view,1511927804
1000349,959760,634390,view,1511927840
1000349,3175844,1216617,view,1511928988
1000349,873724,5071267,view,1511929009
1000349,691376,1216617,view,1511929029
1000349,596414,1216617,view,1511929049
1000349,1963858,1807416,pay,1511929781
1000349,1545024,1216617,view,1511929896
1000349,4350284,4069500,view,1511929936
1000349,959760,634390,view,1511929973
1000349,2150532,634390,view,1511930004
1000349,3487481,634390,view,1511930009
1000349,4350284,4069500,view,1511930106
1000349,906282,634390,view,1511930151
1000349,1545024,1216617,view,1511930169
1000349,1486733,2194744,view,1511930232
1000349,4491836,2194744,cart,1511930279
1000349,1545024,1216617,view,1511930313
1000349,906282,634390,view,1511930337
1000349,259025,634390,view,1511930340
1000349,1545024,1216617,view,1511930491
1000349,3050339,2982027,view,1511930530
1000349,1757094,2982027,view,1511930561
1000349,1697817,2982027,view,1511930585
1000349,1997297,3108044,view,1511930674
1000349,1089089,1029459,view,1511930733
1000349,2398035,1008362,view,1511930751
1000349,2988198,4321796,view,1511930801
1000349,2383163,4321796,view,1511930864
1000349,4809668,3738615,view,1511930868
1000349,2761946,4321796,view,1511930873
1000349,2988198,4321796,view,1511930889
1000349,1545024,1216617,view,1511930956
1000349,4350284,4069500,view,1511931014
1000349,906282,634390,pay,1511931054
1000349,1545024,1216617,pay,1511931054
1000349,4491836,2194744,view,1511931210
1000349,4350284,4069500,view,1511931250
1000349,1545024,1216617,view,1511931543
1000349,4350284,4069500,pay,1511931666
1000349,1545024,1216617,pay,1511931666
1000349,4491836,2194744,view,1511931911
1000349,1486733,2194744,view,1511932230
1000349,4660887,3738615,view,1511932641
1000349,3266751,3177764,view,1511935553
1000349,288901,3177764,view,1511935587
1000349,4076944,4321796,view,1511936400
1000349,3024308,2640118,view,1511936427
1000349,1944945,2640118,view,1511938944
1000349,4278251,2640118,view,1511938953
1000349,235383,2778281,view,1511940583
1000349,900028,2778281,cart,1511940683
1000349,370764,3164550,view,1511942288
1000349,1503660,846990,view,1511942340
1000349,1545024,1216617,view,1511996796
1000349,4350284,4069500,view,1511996813
1000349,3691426,2640118,view,1512006563
1000349,4020808,2640118,view,1512006573
1000349,2965328,4606718,view,1512009343
1000349,995089,846990,view,1512009452
1000349,4153712,2087597,view,1512009525
1000349,3860658,2087597,view,1512009599
1000349,1529612,846990,view,1512009631
1000349,4391998,4606718,view,1512009646
1000349,3927863,846990,view,1512009779
1000349,781763,2087597,view,1512009795
1000349,3691426,2640118,view,1512010078
1000349,1944945,2640118,view,1512010086
1000349,5132764,2640118,view,1512010102
1000349,4638948,1080785,view,1512010163
1000349,3197165,2640118,view,1512010178
1000349,2438523,2640118,cart,1512010354
1000349,4056188,2640118,view,1512010374
1000349,2273964,2640118,view,1512010383
1000349,3156772,2640118,view,1512010401
1000349,587469,2640118,cart,1512010555
1000349,1225648,2640118,view,1512010573
1000349,587469,2640118,view,1512010586
1000349,3358597,4339722,view,1512012564
1000349,1141362,2640118,cart,1512012725
1000349,1486733,2194744,view,1512017980
1000349,4491836,2194744,view,1512017991
1000349,1486733,2194744,view,1512017998
1000349,1963858,1807416,view,1512018458
1000349,3197165,2640118,view,1512036698
1000349,2438523,2640118,view,1512036723
1000349,2870324,4022701,view,1512036955
1000349,3379023,2558244,view,1512036966
1000349,2054260,4339722,view,1512036977
1000349,2960899,4339722,view,1512036984
1000349,3023350,3189162,view,1512037004
1000349,1486733,2194744,pay,1512042753
1000349,1963858,1807416,view,1512046964
1000349,1545024,1216617,view,1512083993
1000349,4350284,4069500,view,1512084008
1000349,2988198,4321796,view,1512084068
1000349,4350284,4069500,view,1512102685
1000349,1486733,2194744,view,1512131324
1000349,2667987,2194744,view,1512131423
1000349,4491836,2194744,view,1512131433
1000349,1486733,2194744,pay,1512131552
1000349,4350284,4069500,view,1512168604
1000349,1503660,846990,view,1512169057
1000349,2583697,2033408,view,1512169125
1000349,1713374,2558244,view,1512169301
1000349,2099771,4022701,view,1512169350
1000349,1713374,2558244,view,1512169390
1000349,34470,3720767,view,1512169412
1000349,4350284,4069500,view,1512176798
1000349,2838250,4756105,view,1512181925
1000349,399126,3607361,view,1512181963
1000349,2583697,2033408,pay,1512191764
1000349,3197165,2640118,view,1512191797
1000349,1486733,2194744,view,1512194075
1000349,3943166,553365,view,1512196637
1000349,1531409,2228184,view,1512196688
1000349,1545024,1216617,view,1512205242
1000349,4350284,4069500,view,1512260529
1000349,1168232,64179,view,1512272999
1000349,3163918,903809,view,1512273037
1000349,1168232,64179,cart,1512301359
1000349,4350284,4069500,cart,1512301409
1000349,1325189,3607361,view,1512301868
1000349,2279428,2303546,view,1512301913
1000349,2443536,4993094,view,1512302047
1000349,333111,846990,view,1512302072
1000349,78645,2920476,view,1512302087
1000364,698070,982926,view,1511649749
1000364,3979608,154040,view,1511649834
1000364,3160068,982926,view,1511649861
1000364,109553,4756105,view,1511649910
1000364,2175489,1080785,view,1511649936
1000364,585027,2355072,view,1511650486
1000364,3392874,4756105,view,1511650531
1000364,4133755,1080785,view,1511650566
1000364,252215,1080785,view,1511650643
1000364,30892,1080785,view,1511650660
1000364,4343111,1859277,view,1511650820
1000364,2863288,1080785,view,1511650893
1000364,2367688,154040,view,1511650914
1000364,3653977,1080785,view,1511650930
1000364,3364409,1080785,view,1511650939
1000364,4820761,2735466,view,1511687967
1000364,3426271,2096639,view,1511688430
1000364,2235076,668498,view,1511691105
1000364,3896327,4181361,view,1511695222
1000364,4199445,4181361,view,1511695323
1000364,649318,4181361,view,1511695463
1000364,2511870,4181361,view,1511695558
1000364,4190339,2591545,view,1511702984
1000364,1164605,2591545,view,1511703042
1000364,4148211,2591545,view,1511703050
1000364,564748,2591545,view,1511703114
1000364,3094979,2612425,view,1511762433
1000364,2870941,1884322,view,1511765932
1000364,384878,4181361,view,1511768558
1000364,2613398,410749,view,1511768998
1000364,17866,1859277,view,1511771932
1000364,940946,1859277,view,1511771986
1000364,4629879,1859277,view,1511772101
1000364,1054534,1859277,view,1511772139
1000364,17866,1859277,view,1511772146
1000364,3088073,668498,view,1511772842
1000364,2235076,668498,view,1511772883
1000364,3088073,668498,view,1511772902
1000364,2235076,668498,view,1511773133
1000364,5028049,668498,view,1511773361
1000364,3029484,2355072,view,1511773680
1000364,4733990,1859277,view,1511792539
1000364,3200519,4284875,view,1511792667
1000364,1777478,1320293,view,1511792814
1000364,3027972,1859277,view,1511793338
1000364,2373889,1859277,view,1511793438
1000364,3855419,1859277,view,1511793480
1000364,3027972,1859277,view,1511793530
1000364,2633598,235534,view,1511793538
1000364,3385037,2355072,view,1511793610
1000364,253795,1859277,view,1511793735
1000364,3599053,1859277,view,1511822440
1000364,1240094,3950077,view,1511822889
1000364,861579,1568197,view,1511823020
1000364,1787150,4181361,view,1511847953
1000364,3259892,672001,view,1511853852
1000364,3963170,1376358,view,1511853931
1000364,3049656,4804883,view,1511856562
1000364,4093026,4804883,view,1511856587
1000364,4226017,4804883,view,1511856831
1000364,537614,893651,view,1511856981
1000364,4226017,4804883,view,1511857060
1000364,4382294,4804883,view,1511857081
1000364,1527612,3776866,view,1511857264
1000364,2766531,4804883,view,1511857297
1000364,182599,4804883,view,1511857391
1000364,536723,3776866,view,1511857440
1000364,3144099,4804883,view,1511857456
1000364,4382294,4804883,view,1511857524
1000364,608311,4804883,view,1511857689
1000364,4382294,4804883,view,1511857734
1000364,4509450,4804883,view,1511857945
1000364,4382294,4804883,pay,1511858010
1000364,3442377,2815065,view,1511858394
1000364,4640805,2815065,view,1511858483
1000364,3270476,2815065,view,1511858872
1000364,4640805,2815065,view,1511858886
1000364,2039269,2815065,view,1511858995
1000364,1079157,476283,view,1511859363
1000364,4216358,149192,view,1511859760
1000364,3088073,668498,cart,1511868705
1000364,1683926,3455617,view,1511869366
1000364,144844,4804883,view,1511921118
1000364,2171215,4804883,view,1511921141
1000364,2170975,1950457,view,1511921280
1000364,3791906,4181361,view,1511921433
1000364,2489118,1575622,view,1511942534
1000364,1449277,1575622,view,1511942538
1000364,1146141,2735466,view,1511947771
1000364,4640275,2735466,view,1511947829
1000364,3382721,2735466,view,1511947867
1000364,2236861,2096639,view,1511957015
1000364,1020311,841696,view,1511968136
1000364,3839674,841696,view,1511968173
1000364,3088073,668498,view,1511968899
1000364,2320764,1009182,view,1511969226
1000364,2800256,4396276,view,1511969443
1000364,4960951,136225,view,1511969779
1000364,3639664,318592,view,1511969885
1000364,4039000,2156156,view,1511969931
1000364,4788594,1575622,view,1512007183
1000364,1304656,1575622,view,1512007203
1000364,2031423,1575622,view,1512007221
1000364,1432245,1575622,view,1512007277
1000364,1467178,4756105,view,1512036296
1000364,3653977,1080785,view,1512036434
1000364,3364409,1080785,view,1512036442
1000364,3711830,1080785,view,1512036476
1000364,1682229,1080785,view,1512036493
1000364,2599609,1080785,view,1512036504
1000364,1904151,1080785,view,1512036527
1000364,4373834,1080785,view,1512036550
1000364,823139,2355072,view,1512036581
1000364,313263,1859277,view,1512037106
1000364,1962765,4756105,view,1512037200
1000364,2033880,672001,cart,1512038799
1000364,3605489,366112,view,1512052671
1000364,1467178,4756105,view,1512053656
1000364,4846439,1487591,view,1512054351
1000364,1432245,1575622,view,1512094419
1000364,3151291,1859277,view,1512094471
1000364,3959312,3455617,view,1512112589
1000364,1511061,3455617,view,1512112615
1000364,3959312,3455617,view,1512113121
1000364,4933995,2572604,view,1512113633
1000364,847466,1265358,view,1512113828
1000364,2557285,1265358,view,1512113910
1000364,3212354,1859277,view,1512115608
1000364,426021,1859277,cart,1512116257
1000364,3212354,1859277,view,1512117333
1000364,2033880,672001,view,1512117393
1000364,3212354,1859277,view,1512117401
1000364,4979424,1859277,view,1512132144
1000364,5119181,4181361,view,1512132379
1000364,4999820,4181361,view,1512136728
1000364,1572093,1859277,view,1512136905
1000364,569746,3607361,view,1512137056
1000364,3366919,4834913,view,1512137287
1000364,3420944,4834913,view,1512137299
1000364,657253,1829891,view,1512137306
1000364,3234658,1829891,view,1512137381
1000364,2848189,1829891,view,1512137422
1000364,3212354,1859277,view,1512138088
1000364,2033880,672001,view,1512138309
1000364,578588,1859277,view,1512138549
1000364,639915,1950457,view,1512138675
1000364,3952755,1080785,view,1512169103
1000364,3653977,1080785,view,1512169216
1000364,782276,1080785,view,1512169389
1000364,4992140,4893662,view,1512200130
1000364,2033880,672001,view,1512200563
1000364,3502881,562672,view,1512202759
1000364,3903329,562672,view,1512202797
1000364,3502881,562672,view,1512202856
1000364,4682311,1859277,view,1512204442
1000364,614633,1859277,view,1512204916
1000364,2238258,1859277,cart,1512204943
1000364,1271112,2355072,view,1512206757
1000364,1684244,1859277,view,1512207176
1000364,313263,1859277,view,1512207545
1000364,5120049,1859277,view,1512207792
1000364,3606145,2420210,view,1512211325
1000364,2033880,672001,view,1512228997
1000364,1640084,2085893,view,1512264948
1000364,2068328,2085893,view,1512267918
1000364,3088073,668498,view,1512268072
1000364,2235076,668498,view,1512268271
1000364,3538418,668498,view,1512268372
1000364,651764,668498,view,1512268452
1000364,1744466,668498,view,1512268486
1000364,651764,668498,view,1512268495
1000364,3088073,668498,view,1512268593
1000364,1904151,1080785,view,1512268858
1000364,4244359,411153,view,1512279392
1000364,1688334,672001,view,1512286551
1000364,3088073,668498,view,1512286702
1000364,2235076,668498,view,1512286808
1000364,651764,668498,view,1512286873
1000364,1235943,668498,view,1512310756
1000364,1286496,1080785,view,1512310779
1000364,1822205,4780547,view,1512310901
1000374,711469,2815065,view,1511541593
1000374,4432736,1787510,view,1511541600
1000374,5118189,4159072,view,1511541945
1000374,4521158,4159072,view,1511542086
1000374,870333,4159072,view,1511542770
1000374,4521158,4159072,view,1511542880
1000374,961402,4159072,view,1511542912
1000374,870333,4159072,view,1511543840
1000374,961402,4159072,view,1511543846
1000374,4289193,4159072,view,1511543878
1000374,961402,4159072,view,1511543887
1000374,4289193,4159072,pay,1511543946
1000374,3345827,4159072,pay,1511543946
1000374,961402,4159072,pay,1511543946
1000374,870333,4159072,view,1511543969
1000374,2344664,238434,view,1511544337
1000374,3616887,883960,view,1511571962
1000374,2771371,4901188,view,1511572108
1000374,2619580,1787510,view,1511609196
1000374,522620,235534,cart,1511609950
1000374,3204702,3645362,view,1511617297
1000374,4474837,144028,view,1511628580
1000374,4148288,2311290,view,1511835205
1000374,3714526,4756105,view,1511835224
1000374,522620,235534,view,1511835271
1000374,4432736,1787510,view,1511835372
1000374,2728720,1787510,view,1511835397
1000374,4626321,1080785,view,1511835473
1000374,1336157,4145813,view,1511835478
1000374,1418872,4003886,fav,1511835497
1000374,3588555,1787510,view,1511835508
1000374,958622,1080785,view,1511835544
1000374,1388878,4756105,view,1511835551
1000374,1691647,2355072,view,1511835585
1000374,4625755,2465336,view,1511835613
1000374,218667,982926,view,1511835630
1000374,3278679,1464116,view,1511835635
1000374,1780711,149192,view,1511835695
1000374,284309,2355072,view,1511835726
1000374,2700108,2355072,view,1511835746
1000374,284309,2355072,view,1511835772
1000374,1724312,4708262,view,1511835780
1000374,1309183,1320293,view,1511835851
1000374,429708,1787510,view,1511835859
1000374,4567189,2355072,view,1511835867
1000374,4886023,4756105,cart,1511835881
1000374,2395529,883960,view,1511835892
1000374,4329123,4173315,view,1511835912
1000374,121708,1080785,view,1511835916
1000374,2705471,235534,view,1511835936
1000374,664756,4756105,cart,1511835960
1000374,40945,4756105,view,1511836124
1000374,4508483,2629787,view,1511836148
1000374,4886023,4756105,view,1511866196
1000374,664756,4756105,view,1511866200
1000374,522620,235534,view,1511866210
1000374,4626321,1080785,view,1511866265
1000374,1457948,4756105,view,1511866290
1000374,522620,235534,view,1511867035
1000374,522620,235534,view,1511867355
1000374,3836557,4756105,view,1512025683
1000374,664756,4756105,view,1512134122
1000374,522620,235534,view,1512134129
1000374,1336157,4145813,view,1512134141
1000374,4626321,1080785,view,1512134148
100038,1812250,2355072,view,1512316125
1000393,2004321,3607361,view,1511624834
1000393,3371523,1859277,view,1512025853
1000393,2367945,1859277,view,1512025854
1000393,1591862,1320293,view,1512025860
1000393,3371523,1859277,view,1512025999
1000393,2367945,1859277,view,1512026000
1000393,1591862,1320293,view,1512026006
1000393,2004321,3607361,view,1512124684
1000393,5105263,154040,view,1512149185
1000393,155433,1320293,view,1512274958
1000393,2004321,3607361,view,1512282643
1000398,2208812,2810146,view,1511881002
1000398,4673032,2667323,fav,1512042091
1000398,2279428,2303546,view,1512281164
1000398,3403645,3607361,fav,1512298348
1000398,3403645,3607361,view,1512300372
1000398,3403645,3607361,view,1512302856
1000398,1691993,3607361,view,1512304915
1000398,3908819,3607361,view,1512304973
1000398,4952541,3607361,view,1512305057
1000398,3080593,3607361,view,1512305534
1000405,5119181,4181361,view,1512130480
1000408,4641975,2355072,cart,1511694649
1000408,4641975,2355072,view,1511708781
1000408,4641975,2355072,view,1511873201
1000408,4641975,2355072,view,1511938604
1000408,4023750,4339722,view,1512088393
1000408,4641975,2355072,view,1512088411
1000408,2778699,4145813,cart,1512183410
1000408,3148330,2465336,view,1512269887
1000408,3996217,4145813,view,1512272494
1000408,2778699,4145813,view,1512287372
1000408,2778699,4145813,view,1512300454
1000417,3499937,3607361,view,1511708293
1000417,4548328,4145813,cart,1511708619
1000417,3742105,3738615,view,1511911002
1000417,3499937,3607361,view,1511959525
1000417,1843174,4882154,view,1511970542
1000417,1838103,4339722,view,1511998099
1000417,2457207,4756105,cart,1512017942
1000417,2530033,4756105,view,1512022059
1000417,3499937,3607361,view,1512039928
1000417,1879821,2891408,view,1512053590
1000417,2457207,4756105,view,1512186180
1000417,1115610,3607361,view,1512316645
1000420,1962765,4756105,view,1511872002
1000420,1962765,4756105,view,1511873108
1000420,3920968,4756105,view,1511873532
1000420,1962765,4756105,view,1511874601
1000420,1467178,4756105,view,1511874884
1000420,1962765,4756105,pay,1511875532
1000420,3920968,4756105,view,1511875593
1000420,1962765,4756105,view,1511875618
1000420,1962765,4756105,view,1511921853
1000420,1962765,4756105,view,1511942448
1000420,1962765,4756105,view,1511956305
1000420,2874723,2355072,view,1511959384
1000420,1962765,4756105,view,1511959733
1000420,1962765,4756105,view,1512001241
1000420,3836557,4756105,view,1512018724
1000420,3946755,3607361,view,1512222541
1000420,2867686,3607361,view,1512222736
1000423,2352497,1973012,view,1511752548
1000423,429992,2520377,view,1511946768
1000429,4521158,4159072,view,1512046390
1000429,2237791,3607361,view,1512283763
1000431,4839658,4217906,view,1512115704
1000431,363858,2735466,view,1512115725
1000431,807330,3607361,view,1512315137
1000436,56543,982926,view,1511782011
1000436,3438965,2228184,view,1511858416
1000438,3095205,3738615,view,1511590928
1000438,2742138,1080785,view,1512219710
1000455,530918,1467750,view,1511688183
1000455,3688286,3607361,view,1511688303
1000455,2506681,3607361,view,1511767125
1000455,3198383,1789614,pay,1511828122
1000455,4363399,2355072,view,1511855605
1000455,1757180,3607361,view,1511855628
1000455,1863103,2355072,view,1511855650
1000455,439480,4756105,view,1511937302
1000455,2980887,3607361,view,1511937444
1000455,4324270,3607361,view,1511937967
1000455,2099112,4756105,view,1511938009
1000455,3172018,3607361,view,1511938050
1000455,2988240,3607361,cart,1511938326
1000455,389027,4756105,view,1511938437
1000455,1896589,3607361,view,1511942243
1000455,4192217,3607361,view,1512025175
1000455,3371523,1859277,view,1512025965
1000455,2367945,1859277,view,1512025966
1000455,1591862,1320293,view,1512025972
1000455,162088,3607361,view,1512051498
1000455,3500433,3607361,view,1512051547
1000462,3329950,3354571,cart,1511868730
1000462,3329950,3354571,view,1511868888
1000462,1200241,982926,view,1511960906
1000462,3329950,3354571,view,1512018645
1000462,3329950,3354571,view,1512018710
1000462,272082,4756105,view,1512032710
1000462,2530033,4756105,view,1512177425
1000462,803044,1464116,view,1512193416
1000462,3077270,982926,view,1512199063
1000462,2691022,982926,view,1512199078
1000462,602041,4643350,view,1512287182
1000485,2570421,4639855,view,1512047791
1000488,2830747,982926,view,1511698145
1000488,1880438,4756105,view,1511783544
1000488,3403645,3607361,view,1511788467
1000488,2331370,3607361,view,1511788559
1000488,4091349,3607361,view,1511864435
1000488,1160380,4756105,view,1512020934
1000488,2830747,982926,view,1512092607
1000490,595066,4145813,view,1511768531
1000490,4091349,3607361,view,1511954755
1000490,4949161,4801426,view,1511954832
1000490,2289688,965505,view,1511970555
1000490,3908819,3607361,view,1511973156
1000490,4304150,3607361,fav,1512106446
1000490,1691993,3607361,view,1512107574
1000490,3077270,982926,view,1512200446
1000490,1402604,982926,view,1512201129
1000490,1819353,2495340,view,1512231048
1000497,2500376,4159072,view,1511646872
1000504,2958216,2033408,view,1511782130
1000504,4828228,2033408,view,1511782978
1000519,2114287,886203,view,1511596808
1000519,4916444,4145813,view,1511834022
1000519,3371523,1859277,view,1512025728
1000519,2367945,1859277,view,1512025729
1000519,1591862,1320293,view,1512025735
1000520,702776,3607361,view,1511944813
1000520,3438919,3607361,view,1512105243
1000520,1852760,2465336,view,1512105259
1000520,3438919,3607361,view,1512105269
1000520,2453685,3664107,view,1512111478
1000520,702776,3607361,view,1512133623
1000520,1116495,1575622,view,1512217866
1000521,1862439,2735466,view,1511695782
1000521,726505,3607361,view,1511815229
1000521,2494980,1859277,cart,1511956936
1000521,4098799,3002561,view,1511957394
1000521,1862439,2735466,view,1512042941
1000521,4839658,4217906,view,1512043008
1000521,1066843,4690421,view,1512044349
1000521,956343,3607361,view,1512044422
1000521,2667139,2735466,view,1512131327
1000521,377159,1859277,view,1512134347
1000521,141437,3898483,view,1512219048
1000521,1862439,2735466,view,1512306314
1000529,537614,893651,view,1512308914
1000539,2156592,3607361,view,1512025245
1000539,589042,2355072,view,1512046243
1000539,2434787,4756105,view,1512046675
1000539,4763968,2355072,view,1512046885
1000539,987143,2355072,view,1512046966
1000539,4763968,2355072,view,1512189029
1000541,4022391,4145813,view,1511660450
1000541,4283735,4145813,view,1511945242
1000541,3386109,4958794,view,1512173215
1000541,4978290,3002561,view,1512179205
1000541,2303234,2735466,view,1512179462
1000546,4385110,3738615,view,1511620134
1000546,1969603,4069500,view,1511620155
1000570,424516,3738615,view,1512208960
1000572,938399,4756105,view,1511618664
1000572,1368903,2355072,view,1512013426
1000572,2788773,2355072,view,1512013801
1000573,477137,4357323,view,1512307923
1000581,4828228,2033408,view,1511804536
1000581,2958216,2033408,fav,1511804782
1000581,2565270,2774299,pay,1511942908
1000581,2565270,2774299,view,1512192919
1000588,2621260,722945,view,1511933441
1000588,1910706,1516409,pay,1512107544
100059,646754,2228184,view,1512296946
1000590,2922665,570735,view,1511577305
1000590,3077270,982926,view,1511664628
1000590,1152373,154040,view,1511741688
1000590,4007931,4145813,view,1511779387
1000590,2628702,570735,view,1512207671
1000596,2527091,3607361,view,1511605649
1000596,3201183,1851156,cart,1511852927
1000596,1985295,4818107,view,1511951811
1000596,4176986,119741,view,1512022861
1000596,4661724,1029459,view,1512089992
1000596,1582123,2920476,view,1512115255
1000596,848341,5071267,view,1512164214
1000610,3380061,3624696,cart,1511672932
1000610,3936946,886203,view,1511673295
1000610,3380061,3624696,view,1511673621
1000610,3031354,2735466,view,1511675237
1000610,3380061,3624696,view,1511675403
1000610,3380061,3624696,view,1511676013
1000610,3380061,3624696,view,1511677244
1000610,3380061,3624696,view,1511677341
1000610,3380061,3624696,view,1511677619
1000610,1549579,4391936,view,1511677706
1000610,2145569,4640311,view,1511702966
1000610,673491,1397912,view,1511789907
1000610,2453685,3664107,view,1511955005
1000610,1164931,3138705,view,1511957502
1000610,2740307,886203,view,1512138044
1000615,3332546,982926,view,1511577976
1000615,4261334,982926,view,1511578543
1000615,240295,2926020,view,1511614658
1000615,3901789,3607361,view,1511749714
1000615,762485,2465336,view,1512133796
1000615,981808,2465336,view,1512133804
1000625,2660418,411153,view,1511618723
1000625,3674672,5053508,view,1511699182
1000625,363858,2735466,view,1512031967
1000625,3172036,4801426,view,1512209718
1000625,3674672,5053508,view,1512210550
1000630,4170014,982926,view,1511613847
1000630,2914609,3607361,view,1511702284
1000630,3629341,2228184,view,1511931579
1000630,3344289,4993094,cart,1511936392
1000630,2914609,3607361,view,1512096021
1000630,283410,3607361,view,1512096079
1000632,1569718,4756105,view,1511849185
1000632,3151291,1859277,view,1512108020
1000632,3151291,1859277,view,1512140388
1000633,1808205,3607361,view,1511790367
1000633,3714526,4756105,view,1511861709
1000633,711824,3607361,view,1511862330
1000633,3080593,3607361,view,1511863223
1000633,2331370,3607361,cart,1511863446
1000633,283410,3607361,view,1511958207
1000633,4589811,3607361,view,1511958244
1000633,3080593,3607361,view,1511958610
1000633,3080593,3607361,view,1511958672
1000633,711824,3607361,view,1511960087
1000633,4509276,3607361,view,1512015940
1000633,3403645,3607361,view,1512046366
1000633,677692,3607361,view,1512046461
1000633,2006551,3607361,view,1512135126
1000633,3675318,4756105,view,1512135266
1000633,4866351,3607361,view,1512135321
1000633,3452588,3607361,view,1512135413
1000633,138964,3607361,view,1512135437
1000633,835215,3607361,view,1512135450
1000633,711824,3607361,view,1512135512
1000633,4866351,3607361,view,1512182895
1000633,4866351,3607361,view,1512183093
1000633,2331370,3607361,view,1512183194
1000633,3920968,4756105,view,1512188067
1000633,3908819,3607361,view,1512188074
1000633,3908819,3607361,view,1512210929
1000633,3695488,3607361,view,1512210969
1000633,1427653,3607361,view,1512210976
1000633,1793088,3607361,view,1512211003
1000633,3946755,3607361,view,1512211065
1000633,1111264,3607361,view,1512211103
1000633,4953077,3607361,view,1512225842
1000633,1782069,4756105,view,1512226150
1000633,4866351,3607361,cart,1512226229
1000633,4953077,3607361,view,1512262810
1000633,3021151,3607361,view,1512264775
1000633,4947400,3607361,view,1512280753
1000633,569746,3607361,view,1512307248
1000636,3303427,570735,view,1512015645
1000659,59883,4818107,view,1511654552
1000659,3799274,2986945,view,1512120476
1000659,2270556,4294583,view,1512123208
1000664,530918,1467750,view,1511577966
1000664,23516,3898483,view,1511605476
1000664,3098454,3898483,view,1511614170
1000664,140359,1526484,view,1511614805
1000664,3792151,4672807,view,1511616962
1000664,2705937,3898483,view,1511616998
1000664,1808610,3898483,view,1511617971
1000664,1808610,3898483,view,1511618005
1000664,508493,3898483,view,1511618360
1000664,1808610,3898483,view,1511618986
1000664,268837,570735,view,1511619811
1000664,4817912,3898483,view,1511619848
1000664,1808610,3898483,view,1511622360
1000664,1808610,3898483,pay,1511623004
1000664,3344289,4993094,view,1511704797
1000664,140359,1526484,view,1511705564
1000664,3386371,2355072,view,1511788583
1000664,1890623,2920476,cart,1511794746
1000664,1050223,154040,view,1511795354
1000664,1915496,3898483,view,1512034776
1000664,141437,3898483,view,1512034959
1000664,2864767,3898483,view,1512038235
1000664,3197165,2640118,view,1512039926
1000664,753960,888921,cart,1512042981
1000664,753960,888921,view,1512043770
1000664,753960,888921,view,1512044034
1000664,23516,3898483,view,1512096097
1000664,2842675,3898483,view,1512127831
1000664,1020311,841696,view,1512223433
1000664,2585774,3898483,view,1512258830
1000667,401234,3738615,cart,1511692881
1000667,401234,3738615,view,1511694598
1000676,3371523,1859277,view,1512025760
1000676,2367945,1859277,view,1512025761
1000676,1591862,1320293,view,1512025767
100068,353862,3455871,view,1511608785
100068,353862,3455871,view,1511609082
100068,353862,3455871,fav,1511618867
100068,1846009,2735466,view,1511622518
100068,4548328,4145813,view,1511671703
100068,1951985,2735466,view,1511943043
100068,353862,3455871,cart,1511952768
100068,353862,3455871,view,1511952902
100068,353862,3455871,fav,1512021917
1000684,2042346,1879194,view,1511695587
1000684,2042346,1879194,view,1511745797
1000684,2042346,1879194,view,1511745985
1000684,1399650,2735466,view,1511927168
1000684,2042346,1879194,view,1512027301
1000684,2042346,1879194,view,1512028209
1000684,2042346,1879194,view,1512028377
1000686,1790776,3738615,view,1512221898
1000686,2386053,3738615,view,1512228577
1000686,424516,3738615,view,1512228589
1000686,2386053,3738615,view,1512298714
1000686,586815,4069500,view,1512298795
1000688,4622270,1906712,view,1511669304
1000688,4663020,2979796,view,1511670683
1000688,3529591,4756105,view,1512207389
1000688,812879,4756105,view,1512208071
1000688,4480617,4756105,view,1512289974
1000688,399126,3607361,cart,1512292888
1000694,1723753,3880463,pay,1512125022
1000703,3939946,3607361,view,1511597937
1000703,3953988,1320293,view,1512006627
1000703,3595748,3607361,view,1512006926
1000712,2565270,2774299,view,1511943899
1000712,2742138,1080785,view,1511951825
1000712,2183900,2465336,view,1511953132
1000712,477044,982926,view,1511955435
1000712,1919658,2355072,view,1511958406
1000712,3387558,982926,view,1511958598
1000712,2667139,2735466,view,1512179917
1000712,1919658,2355072,view,1512181531
1000712,1919658,2355072,view,1512181643
1000712,4859383,4069500,view,1512181753
1000712,3139864,2920476,view,1512231157
1000712,4859383,4069500,view,1512293752
1000712,2742138,1080785,view,1512294585
1000712,4523863,4756105,view,1512294589
1000712,3226216,3607361,view,1512294624
1000712,3520504,2355072,view,1512296008
1000712,3226216,3607361,view,1512296595
1000715,3550684,2590256,view,1511612954
1000715,4115850,223690,view,1511666966
1000715,4115850,223690,view,1511667149
1000715,4115850,223690,view,1511667203
